Proveedor,RUC_PROVEEDOR,División,Departamento,Fecha Proceso,Documento (OC - GR),Marca,Tipo Producto,Tipo Marca,Sucursal Destino,MH,Tarifas S/. CROSS,Tarifas S/. PICK,Tarifas S/. DEV,Unidades CROSS,Unidades PICK,Unidades DEV,Stock S/. CROSS,Stock S/. PICK,Stock S/. DEV,Costo Log S/. CROSS,Costo Log S/. PICK,Costo Log S/. DEV
PRETORIAN BRANDS S.A.C.,2060584919,DEPORTES,BICICLETAS Y MAQUINAS,06/12/2021,2472942,REEBOK,BT - OTROS,TERCERAS,CD ALDEA6,BT,0.00,44.45,0.00,,4,,,6255.24,,,177.80,
PRETORIAN BRANDS S.A.C.,2060584919,DEPORTES,BICICLETAS Y MAQUINAS,15/12/2021,2475016,REEBOK,BT - OTROS,TERCERAS,CD ALDEA6,BT,0.00,44.45,0.00,,10,,,36095.7,,,444.50,
PRETORIAN BRANDS S.A.C.,2060584919,DEPORTES,TEXTIL TERCEROS DEPORTES,07/12/2021,2473623,TAPOUT,PQ,TERCERAS,CD Villa El Salvador,RTW,0.00,0.17,0.00,,377,,,19055.61,,,65.37,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,LINEA BLANCA,22/11/2021,2465292,LG,BT - OTROS,TERCERAS,CD ALDEA6,BT,0.00,43.40,0.00,,66,,,153517.98,,,2864.38,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,LINEA BLANCA,22/11/2021,5460077556,LG,BT - OTROS,TERCERAS,CD Villa El Salvador,BT,0.00,0.00,54.98,,,4,,,11786,,,219.91
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,LINEA BLANCA,29/11/2021,2455625,LG,BT - OTROS,TERCERAS,CD ALDEA6,BT,0.00,38.47,0.00,,14,,,28865.5,,,538.58,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,LINEA BLANCA,29/11/2021,2465292,LG,BT - OTROS,TERCERAS,CD ALDEA6,BT,0.00,47.79,0.00,,27,,,69156.78,,,1290.34,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,LINEA BLANCA,29/11/2021,2467593,LG,BT - OTROS,TERCERAS,CD ALDEA6,BT,0.00,32.09,0.00,,214,,,368090.61,,,6867.92,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,LINEA BLANCA,02/12/2021,5460077781,LG,BT - OTROS,TERCERAS,CD Villa El Salvador,BT,0.00,0.00,38.70,,,5,,,10370,,,193.49
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,LINEA BLANCA,30/11/2021,2455625,LG,BT - OTROS,TERCERAS,CD ALDEA6,BT,0.00,50.72,0.00,,60,,,163116.6,,,3043.47,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,LINEA BLANCA,30/11/2021,2465292,LG,BT - OTROS,TERCERAS,CD ALDEA6,BT,0.00,41.59,0.00,,180,,,401243.09,,,7486.49,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,LINEA BLANCA,30/11/2021,2470975,LG,BT - OTROS,TERCERAS,CD ALDEA6,BT,0.00,41.07,0.00,,152,,,334614.87,,,6243.32,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,LINEA BLANCA,23/11/2021,2465292,LG,BT - OTROS,TERCERAS,CD ALDEA6,BT,0.00,42.10,0.00,,24,,,54146.82,,,1010.28,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,LINEA BLANCA,25/11/2021,2455625,LG,BT - OTROS,TERCERAS,CD ALDEA6,BT,0.00,37.14,0.00,,102,,,203024.88,,,3788.09,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,LINEA BLANCA,25/11/2021,2465292,LG,BT - OTROS,TERCERAS,CD ALDEA6,BT,0.00,26.27,0.00,,67,,,94318.97,,,1759.83,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,LINEA BLANCA,24/11/2021,2465292,LG,BT - OTROS,TERCERAS,CD ALDEA6,BT,0.00,29.15,0.00,,143,,,223420.94,,,4168.64,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,LINEA BLANCA,27/11/2021,2465292,LG,BT - OTROS,TERCERAS,CD ALDEA6,BT,0.00,39.66,0.00,,264,,,561101.05,,,10469.16,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,LINEA BLANCA,10/12/2021,2455625,LG,BT - OTROS,TERCERAS,CD ALDEA6,BT,0.00,102.65,0.00,,1,,,5501.81,,,102.65,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,LINEA BLANCA,10/12/2021,2465292,LG,BT - OTROS,TERCERAS,CD ALDEA6,BT,0.00,69.76,0.00,,17,,,63563.17,,,1185.98,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,LINEA BLANCA,10/12/2021,2467593,LG,BT - OTROS,TERCERAS,CD ALDEA6,BT,0.00,96.72,0.00,,57,,,295464.23,,,5512.84,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,LINEA BLANCA,10/12/2021,2471687,LG,BT - OTROS,TERCERAS,CD ALDEA6,BT,0.00,58.06,0.00,,35,,,108920.45,,,2032.26,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,LINEA BLANCA,13/12/2021,2465292,LG,BT - OTROS,TERCERAS,CD ALDEA6,BT,0.00,37.63,0.00,,27,,,54450.39,,,1015.95,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,LINEA BLANCA,13/12/2021,2471687,LG,BT - OTROS,TERCERAS,CD ALDEA6,BT,0.00,54.28,0.00,,100,,,290902.44,,,5427.73,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,LINEA BLANCA,09/12/2021,2465292,LG,BT - OTROS,TERCERAS,CD ALDEA6,BT,0.00,37.14,0.00,,94,,,187101.36,,,3490.98,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,LINEA BLANCA,09/12/2021,2467593,LG,BT - OTROS,TERCERAS,CD ALDEA6,BT,0.00,71.05,0.00,,3,,,11423.28,,,213.14,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,LINEA BLANCA,09/12/2021,2471687,LG,BT - OTROS,TERCERAS,CD ALDEA6,BT,0.00,66.03,0.00,,80,,,283107.65,,,5282.29,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,LINEA BLANCA,15/12/2021,2460521,LG,BT - OTROS,TERCERAS,CD ALDEA6,BT,0.00,42.84,0.00,,2,,,4592.4,,,85.69,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,LINEA BLANCA,15/12/2021,2455625,LG,BT - OTROS,TERCERAS,CD ALDEA6,BT,0.00,24.82,0.00,,18,,,23940.54,,,446.69,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,LINEA BLANCA,15/12/2021,2465292,LG,BT - OTROS,TERCERAS,CD ALDEA6,BT,0.00,51.96,0.00,,105,,,292389.16,,,5455.47,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,LINEA BLANCA,15/12/2021,2467593,LG,BT - OTROS,TERCERAS,CD ALDEA6,BT,0.00,34.49,0.00,,10,,,18487.5,,,344.94,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,LINEA BLANCA,15/12/2021,2471687,LG,BT - OTROS,TERCERAS,CD ALDEA6,BT,0.00,30.43,0.00,,372,,,606774.28,,,11321.34,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,LINEA BLANCA,15/12/2021,5460077938,LG,BT - OTROS,TERCERAS,CD Villa El Salvador,BT,0.00,0.00,47.69,,,1,,,2556,,,47.69
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,COMPUTACION,26/11/2021,2468581,LG,J&C,TERCERAS,CD Villa El Salvador,J&C,18.77,0.00,0.00,80,,,301825.08,,,1501.74,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,COMPUTACION,15/12/2021,5460077938,LG,J&C,TERCERAS,CD Villa El Salvador,J&C,0.00,0.00,16.69,,,1,,,3355,,,16.69
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,ELECTRODOMESTICOS,25/11/2021,2467289,LG,SBN,TERCERAS,CD Villa El Salvador,SBN,0.00,2.22,0.00,,25,,,11132.65,,,55.39,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,ELECTRODOMESTICOS,25/11/2021,2467290,LG,SBN,TERCERAS,CD Villa El Salvador,SBN,2.20,0.00,0.00,112,,,49441.37,,,246.00,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,ELECTRODOMESTICOS,16/12/2021,2475053,LG,SBN,TERCERAS,CD Villa El Salvador,SBN,2.00,0.00,0.00,96,,,38644.79,,,192.28,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,ELECTRODOMESTICOS,16/12/2021,2475052,LG,SBN,TERCERAS,CD Villa El Salvador,SBN,0.00,2.04,0.00,,29,,,11873.15,,,59.08,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,TV-VIDEO,22/11/2021,5460077556,LG,BT - OTROS,TERCERAS,CD Villa El Salvador,BT,0.00,0.00,13.62,,,2,,,4872,,,27.24
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,TV-VIDEO,22/11/2021,5460077557,LG,BT - OTROS,TERCERAS,CD Villa El Salvador,BT,0.00,0.00,12.95,,,1,,,2316,,,12.95
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,TV-VIDEO,22/11/2021,5460077557,LG,SBN,TERCERAS,CD Villa El Salvador,SBN,0.00,0.00,7.40,,,1,,,1324,,,7.40
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,TV-VIDEO,29/11/2021,2467616,LG,BT - OTROS,TERCERAS,CD ALDEA6,BT,0.00,20.75,0.00,,62,,,230109.27,,,1286.54,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,TV-VIDEO,02/12/2021,5460077781,LG,BT - OTROS,TERCERAS,CD Villa El Salvador,BT,0.00,0.00,40.14,,,5,,,35895,,,200.69
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,TV-VIDEO,02/12/2021,5460077781,LG,SB,TERCERAS,CD Villa El Salvador,SB,0.00,0.00,9.27,,,1,,,1658,,,9.27
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,TV-VIDEO,30/11/2021,2467616,LG,BT - OTROS,TERCERAS,CD ALDEA6,BT,0.00,28.05,0.00,,406,,,2036861.71,,,11388.07,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,TV-VIDEO,30/11/2021,5460077770,LG,BT - OTROS,TERCERAS,CD Villa El Salvador,BT,0.00,0.00,42.73,,,1,,,7643,,,42.73
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,TV-VIDEO,23/11/2021,2467616,LG,BT - OTROS,TERCERAS,CD ALDEA6,BT,0.00,16.33,0.00,,69,,,201472.74,,,1126.43,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,TV-VIDEO,24/11/2021,2467615,LG,SB,TERCERAS,CD Villa El Salvador,SB,0.00,9.17,0.00,,100,,,163993,,,916.88,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,TV-VIDEO,27/11/2021,2460641,LG,BT - OTROS,TERCERAS,CD ALDEA6,BT,0.00,18.48,0.00,,13,,,42967.99,,,240.23,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,TV-VIDEO,27/11/2021,2467616,LG,BT - OTROS,TERCERAS,CD ALDEA6,BT,0.00,21.29,0.00,,713,,,2714589.09,,,15177.24,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,TV-VIDEO,27/11/2021,2457581,LG,BT - OTROS,TERCERAS,CD ALDEA6,BT,34.96,0.00,0.00,7,,,43774.78,,,244.74,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,TV-VIDEO,27/11/2021,2457580,LG,BT - OTROS,TERCERAS,CD ALDEA6,BT,0.00,34.96,0.00,,3,,,18760.62,,,104.89,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,TV-VIDEO,10/12/2021,2474805,LG,BT - OTROS,TERCERAS,CD ALDEA6,BT,0.00,18.61,0.00,,500,,,1664333.97,,,9305.27,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,TV-VIDEO,13/12/2021,2474805,LG,BT - OTROS,TERCERAS,CD ALDEA6,BT,0.00,15.88,0.00,,408,,,1159055.83,,,6480.27,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,TV-VIDEO,13/12/2021,2474804,LG,SB,TERCERAS,CD Villa El Salvador,SB,0.00,7.91,0.00,,438,,,619290.29,,,3462.45,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,TV-VIDEO,14/12/2021,2474805,LG,BT - OTROS,TERCERAS,CD ALDEA6,BT,0.00,12.19,0.00,,358,,,780371.98,,,4363.05,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,TV-VIDEO,15/12/2021,2474805,LG,BT - OTROS,TERCERAS,CD ALDEA6,BT,0.00,15.73,0.00,,354,,,995752.44,,,5567.24,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,TV-VIDEO,15/12/2021,5460077938,LG,BT - OTROS,TERCERAS,CD Villa El Salvador,BT,0.00,0.00,8.59,,,1,,,1537,,,8.59
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,TV-VIDEO,17/12/2021,2474805,LG,BT - OTROS,TERCERAS,CD ALDEA6,BT,0.00,15.73,0.00,,100,,,281286,,,1572.67,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,TV-VIDEO,17/12/2021,2474804,LG,SB,TERCERAS,CD Villa El Salvador,SB,0.00,9.17,0.00,,25,,,40998.25,,,229.22,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,AUDIO,24/11/2021,2457038,LG,BT - OTROS,TERCERAS,CD Villa El Salvador,BT,0.00,4.83,0.00,,65,,,56139.85,,,313.88,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,AUDIO,24/11/2021,2466837,LG,BT - OTROS,TERCERAS,CD Villa El Salvador,BT,0.00,4.91,0.00,,58,,,50966.82,,,284.95,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,AUDIO,26/11/2021,2466837,LG,SBN,TERCERAS,CD Villa El Salvador,SBN,0.00,4.17,0.00,,25,,,18625.5,,,104.13,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,AUDIO,14/12/2021,2466837,LG,SB,TERCERAS,CD Villa El Salvador,SB,0.00,9.66,0.00,,100,,,172809,,,966.17,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,AUDIO,14/12/2021,2466837,LG,SBN,TERCERAS,CD Villa El Salvador,SBN,0.00,5.63,0.00,,30,,,30232.5,,,169.03,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,AUDIO,15/12/2021,2466837,LG,BT - OTROS,TERCERAS,CD Villa El Salvador,BT,0.00,4.80,0.00,,65,,,55779.55,,,311.86,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,AUDIO,15/12/2021,5460077937,LG,BT - OTROS,TERCERAS,CD Villa El Salvador,BT,0.00,0.00,4.01,,,1,,,718,,,4.01
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,AUDIO,16/12/2021,2466837,LG,SB,TERCERAS,CD Villa El Salvador,SB,0.00,6.04,0.00,,40,,,43191.6,,,241.48,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,AUDIO,16/12/2021,2466837,LG,SBN,TERCERAS,CD Villa El Salvador,SBN,0.00,5.63,0.00,,69,,,69534.75,,,388.77,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,AUDIO,17/12/2021,2457038,LG,BT - OTROS,TERCERAS,CD Villa El Salvador,BT,0.00,4.83,0.00,,33,,,28501.77,,,159.35,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,AUDIO,17/12/2021,2466837,LG,BT - OTROS,TERCERAS,CD Villa El Salvador,BT,0.00,8.86,0.00,,50,,,79201.5,,,442.81,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,ELECTRONICA MENOR,29/11/2021,2467238,LG,J&C,TERCERAS,CD Villa El Salvador,J&C,0.00,2.36,0.00,,6,,,2843.88,,,14.15,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,ELECTRONICA MENOR,30/11/2021,2467239,LG,J&C,TERCERAS,CD Villa El Salvador,J&C,1.91,0.00,0.00,98,,,37552.04,,,186.84,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,ELECTRONICA MENOR,30/11/2021,2467238,LG,J&C,TERCERAS,CD Villa El Salvador,J&C,0.00,2.00,0.00,,66,,,26537.12,,,132.04,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,ELECTRONICA MENOR,23/11/2021,2467239,LG,J&C,TERCERAS,CD Villa El Salvador,J&C,1.47,0.00,0.00,49,,,14504.98,,,72.17,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,ELECTRONICA MENOR,25/11/2021,2467239,LG,J&C,TERCERAS,CD Villa El Salvador,J&C,2.36,0.00,0.00,20,,,9479.6,,,47.17,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,ELECTRONICA MENOR,25/11/2021,2467238,LG,J&C,TERCERAS,CD Villa El Salvador,J&C,0.00,2.36,0.00,,10,,,4739.8,,,23.58,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,ELECTRONICA MENOR,24/11/2021,2467239,LG,J&C,TERCERAS,CD Villa El Salvador,J&C,1.01,0.00,0.00,135,,,27504.35,,,136.85,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,ELECTRONICA MENOR,24/11/2021,2467238,LG,J&C,TERCERAS,CD Villa El Salvador,J&C,0.00,1.77,0.00,,15,,,5330.1,,,26.52,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,ELECTRONICA MENOR,13/12/2021,2467239,LG,J&C,TERCERAS,CD Villa El Salvador,J&C,1.06,0.00,0.00,47,,,10021.38,,,49.86,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,ELECTRONICA MENOR,14/12/2021,2467238,LG,J&C,TERCERAS,CD Villa El Salvador,J&C,0.00,0.38,0.00,,2,,,153.06,,,0.76,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,ELECTRONICA MENOR,20/12/2021,2476814,LG,J&C,TERCERAS,CD Villa El Salvador,J&C,0.00,1.49,0.00,,64,,,19123.14,,,95.15,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,ELECTRONICA MENOR,20/12/2021,2476815,LG,J&C,TERCERAS,CD Villa El Salvador,J&C,1.31,0.00,0.00,27,,,7102.62,,,35.34,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,ELECTRONICA MENOR,17/12/2021,2467238,LG,J&C,TERCERAS,CD Villa El Salvador,J&C,0.00,0.38,0.00,,10,,,765.3,,,3.81,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,25/11/2021,2469874,L`OREAL,J&C,TERCERAS,CD Villa El Salvador,J&C,0.18,0.00,0.00,535,,,19344.34,,,95.72,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,25/11/2021,2469874,MAYBELLINE,J&C,TERCERAS,CD Villa El Salvador,J&C,0.18,0.00,0.00,901,,,27019.99,,,161.20,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,25/11/2021,2469873,L`OREAL,J&C,TERCERAS,CD Villa El Salvador,J&C,0.18,0.00,0.00,353,,,11818.89,,,63.16,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,25/11/2021,2469873,MAYBELLINE,J&C,TERCERAS,CD Villa El Salvador,J&C,0.18,0.00,0.00,944,,,27034.6,,,168.89,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,03/12/2021,2472000,L`OREAL,J&C,TERCERAS,CD Villa El Salvador,J&C,0.18,0.00,0.00,693,,,28219.11,,,123.99,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,03/12/2021,2472000,MAYBELLINE,J&C,TERCERAS,CD Villa El Salvador,J&C,0.18,0.00,0.00,3164,,,90228.7,,,566.08,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,03/12/2021,2471560,MAYBELLINE,J&C,TERCERAS,CD Villa El Salvador,J&C,0.18,0.00,0.00,937,,,20464.84,,,167.64,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,03/12/2021,2471560,L'OREAL MAQ.,J&C,TERCERAS,CD Villa El Salvador,J&C,0.18,0.00,0.00,712,,,16652.4,,,127.39,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,09/12/2021,2474071,L`OREAL,J&C,TERCERAS,CD Villa El Salvador,J&C,0.18,0.00,0.00,109,,,3931.93,,,19.50,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,09/12/2021,2474071,MAYBELLINE,J&C,TERCERAS,CD Villa El Salvador,J&C,0.18,0.00,0.00,2118,,,59387.44,,,378.93,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,20/12/2021,2477314,L`OREAL,J&C,TERCERAS,CD Villa El Salvador,J&C,0.18,0.00,0.00,166,,,6418.43,,,29.70,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,20/12/2021,2477314,MAYBELLINE,J&C,TERCERAS,CD Villa El Salvador,J&C,0.18,0.00,0.00,705,,,21236.66,,,126.13,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,20/12/2021,2477314,GARNIER,J&C,TERCERAS,CD Villa El Salvador,J&C,0.18,0.00,0.00,28,,,911.96,,,5.01,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SELECTIVA,20/12/2021,2475981,LOREAL PROFESSIONNEL,J&C,TERCERAS,CD Villa El Salvador,J&C,0.18,0.00,0.00,65,,,3404.66,,,11.63,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SELECTIVA,20/12/2021,2475983,REDKEN,J&C,TERCERAS,CD Villa El Salvador,J&C,0.18,0.00,0.00,68,,,3563.79,,,12.17,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,30/11/2021,2471261,ADIDAS,FLT,TERCERAS,CD Villa El Salvador,FLT,0.00,0.93,0.00,,404,,,20433.09,,,374.95,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,30/11/2021,2471255,REEBOK,PQ,TERCERAS,CD Villa El Salvador,SB,0.17,0.00,0.00,230,,,4355.2,,,39.88,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,30/11/2021,2471255,REEBOK,PQ,TERCERAS,CD Villa El Salvador,FLT,0.17,0.00,0.00,198,,,4653.69,,,34.33,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,30/11/2021,2471259,ADIDAS,PQ,TERCERAS,CD Villa El Salvador,SB,0.17,0.00,0.00,235,,,3861.2,,,40.75,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,30/11/2021,2471259,ADIDAS,PQ,TERCERAS,CD Villa El Salvador,FLT,0.17,0.00,0.00,605,,,27616.65,,,104.91,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,30/11/2021,2471262,ADIDAS,FLT,TERCERAS,CD Villa El Salvador,FLT,0.22,0.00,0.00,2988,,,118760.99,,,668.23,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,30/11/2021,2471252,REEBOK,FLT,TERCERAS,CD Villa El Salvador,FLT,0.00,0.93,0.00,,39,,,2352.32,,,36.20,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,30/11/2021,2471253,REEBOK,FLT,TERCERAS,CD Villa El Salvador,FLT,0.22,0.00,0.00,114,,,7319.88,,,25.49,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,30/11/2021,2471254,REEBOK,PQ,TERCERAS,CD Villa El Salvador,FLT,0.00,0.17,0.00,,41,,,430.08,,,7.11,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,25/11/2021,2469846,ADIDAS,FLT,TERCERAS,CD Villa El Salvador,FLT,0.00,0.93,0.00,,466,,,24259.66,,,432.50,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,25/11/2021,2469854,ADIDAS,PQ,TERCERAS,CD Villa El Salvador,SB,0.17,0.00,0.00,575,,,10466.95,,,99.71,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,25/11/2021,2469854,ADIDAS,PQ,TERCERAS,CD Villa El Salvador,FLT,0.17,0.00,0.00,565,,,15056.45,,,97.97,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,25/11/2021,2469870,ADIDAS,FLT,TERCERAS,CD Villa El Salvador,FLT,0.22,0.00,0.00,1291,,,61937.87,,,288.72,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,25/11/2021,2469855,ADIDAS,FLT,TERCERAS,CD Villa El Salvador,FLT,0.22,0.00,0.00,3465,,,135522.44,,,774.91,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,25/11/2021,2469822,REEBOK,FLT,TERCERAS,CD Villa El Salvador,FLT,0.00,0.93,0.00,,68,,,2183.93,,,63.11,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,25/11/2021,2469861,ADIDAS,FLT,TERCERAS,CD Villa El Salvador,FLT,0.22,0.00,0.00,1824,,,73351.6,,,407.92,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,25/11/2021,2469823,REEBOK,FLT,TERCERAS,CD Villa El Salvador,FLT,0.22,0.00,0.00,2168,,,66987.26,,,484.85,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,10/12/2021,2474884,ADIDAS,FLT,TERCERAS,CD Villa El Salvador,FLT,0.22,0.00,0.00,2015,,,172008.91,,,450.63,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,14/12/2021,2475054,ADIDAS,PQ,TERCERAS,CD Villa El Salvador,SB,0.00,0.17,0.00,,40,,,1875.25,,,6.94,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,14/12/2021,2475054,ADIDAS,PQ,TERCERAS,CD Villa El Salvador,FLT,0.00,0.17,0.00,,25,,,806.9,,,4.34,
